Numéro de support,Date de mise en service,Exploitant,Azimut,Hauteur / sol,Type service,Système,Début,Fin,Unité,Longitude,Latitude
2742547,2014-01-28,ORANGE,280.0,23.9,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.373611111111111,48.87694444444445
2742547,2014-08-12,ORANGE,60.0,23.0,TEL MOBILE,2.0,934.9,943.6,MHz,2.373611111111111,48.87694444444445
2742547,2014-08-12,ORANGE,190.0,23.4,TEL MOBILE,2.0,934.9,943.6,MHz,2.373611111111111,48.87694444444445
2742547,2014-08-12,ORANGE,280.0,23.9,TEL MOBILE,2.0,934.9,943.6,MHz,2.373611111111111,48.87694444444445
2742547,2015-05-28,ORANGE,60.0,23.0,TEL MOBILE,5.0,811.0,821.0,MHz,2.373611111111111,48.87694444444445
2742547,2015-05-28,ORANGE,190.0,23.4,TEL MOBILE,5.0,811.0,821.0,MHz,2.373611111111111,48.87694444444445
2742547,2015-05-28,ORANGE,280.0,23.9,TEL MOBILE,5.0,811.0,821.0,MHz,2.373611111111111,48.87694444444445
2742547,2016-08-03,ORANGE,60.0,23.0,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.373611111111111,48.87694444444445
2742547,2016-08-03,ORANGE,190.0,23.4,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.373611111111111,48.87694444444445
2742547,2016-08-03,ORANGE,280.0,23.9,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.373611111111111,48.87694444444445
2742547,2018-06-15,ORANGE,60.0,23.0,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.373611111111111,48.87694444444445
2742547,2018-06-15,ORANGE,190.0,23.4,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.373611111111111,48.87694444444445
2742547,2018-06-15,ORANGE,280.0,23.9,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.373611111111111,48.87694444444445
2742551,2015-03-31,FREE MOBILE,0.0,25.8,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.292222222222222,48.869166666666665
2742551,2015-03-31,FREE MOBILE,0.0,25.8,TEL MOBILE,2.0,944.9,949.9,MHz,2.292222222222222,48.869166666666665
2742551,2015-03-31,FREE MOBILE,120.0,25.8,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.292222222222222,48.869166666666665
2742551,2015-03-31,FREE MOBILE,120.0,25.8,TEL MOBILE,2.0,944.9,949.9,MHz,2.292222222222222,48.869166666666665
2742551,2015-03-31,FREE MOBILE,240.0,25.8,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.292222222222222,48.869166666666665
2742551,2015-03-31,FREE MOBILE,240.0,25.8,TEL MOBILE,2.0,944.9,949.9,MHz,2.292222222222222,48.869166666666665
2742551,2016-04-12,FREE MOBILE,0.0,25.8,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.292222222222222,48.869166666666665
2742551,2016-04-12,FREE MOBILE,120.0,25.8,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.292222222222222,48.869166666666665
2742551,2016-04-12,FREE MOBILE,240.0,25.8,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.292222222222222,48.869166666666665
2742551,2016-12-16,FREE MOBILE,0.0,25.8,TEL MOBILE,4.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2742551,2016-12-16,FREE MOBILE,120.0,25.8,TEL MOBILE,4.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2742551,2016-12-16,FREE MOBILE,240.0,25.8,TEL MOBILE,4.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2742551,2022-03-18,FREE MOBILE,0.0,25.8,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.292222222222222,48.869166666666665
2742551,2022-03-18,FREE MOBILE,120.0,25.8,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.292222222222222,48.869166666666665
2742551,2022-03-18,FREE MOBILE,240.0,25.8,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.292222222222222,48.869166666666665
2742551,2022-10-17,FREE MOBILE,0.0,25.8,TEL MOBILE,11.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2742551,2022-10-17,FREE MOBILE,120.0,25.8,TEL MOBILE,11.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2742551,2022-10-17,FREE MOBILE,240.0,25.8,TEL MOBILE,11.0,778.0,788.0,MHz,2.292222222222222,48.869166666666665
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.310277777777778,48.86972222222222
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.310277777777778,48.86972222222222
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.310277777777778,48.86972222222222
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,4.0,758.0,763.0,MHz,2.310277777777778,48.86972222222222
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,5.0,801.0,811.0,MHz,2.310277777777778,48.86972222222222
2748272,2023-04-25,SFR,170.0,27.0,TEL MOBILE,2.0,951.2,959.9,MHz,2.310277777777778,48.86972222222222
2748272,2023-05-22,SFR,170.0,27.0,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.310277777777778,48.86972222222222
2750000,2013-06-10,SFR,120.0,34.5,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2013-06-10,SFR,0.0,34.5,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2013-06-10,SFR,240.0,32.9,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2013-08-30,SFR,120.0,34.5,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.3844444444444446,48.8675
2750000,2013-08-30,SFR,0.0,34.5,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.3844444444444446,48.8675
2750000,2013-08-30,SFR,240.0,32.9,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.3844444444444446,48.8675
2750000,2013-09-11,SFR,120.0,34.5,TEL MOBILE,5.0,801.0,811.0,MHz,2.3844444444444446,48.8675
2750000,2013-09-11,SFR,0.0,34.5,TEL MOBILE,5.0,801.0,811.0,MHz,2.3844444444444446,48.8675
2750000,2013-09-11,SFR,240.0,32.9,TEL MOBILE,5.0,801.0,811.0,MHz,2.3844444444444446,48.8675
2750000,2014-07-08,SFR,120.0,34.5,TEL MOBILE,1.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2014-07-08,SFR,0.0,34.5,TEL MOBILE,1.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2014-07-08,SFR,240.0,32.9,TEL MOBILE,1.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2015-02-25,SFR,120.0,34.5,TEL MOBILE,2.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2015-02-25,SFR,0.0,34.5,TEL MOBILE,2.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2015-02-25,SFR,240.0,32.9,TEL MOBILE,2.0,951.2,959.9,MHz,2.3844444444444446,48.8675
2750000,2016-11-28,SFR,120.0,34.5,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.3844444444444446,48.8675
2750000,2016-11-28,SFR,0.0,34.5,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.3844444444444446,48.8675
2750000,2016-11-28,SFR,240.0,32.9,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.3844444444444446,48.8675
2750000,2018-07-27,SFR,120.0,34.5,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2018-07-27,SFR,0.0,34.5,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2018-07-27,SFR,240.0,32.9,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.3844444444444446,48.8675
2750000,2020-04-14,SFR,120.0,34.5,TEL MOBILE,4.0,758.0,763.0,MHz,2.3844444444444446,48.8675
2750000,2020-04-14,SFR,0.0,34.5,TEL MOBILE,4.0,758.0,763.0,MHz,2.3844444444444446,48.8675
2750000,2020-04-14,SFR,240.0,32.9,TEL MOBILE,4.0,758.0,763.0,MHz,2.3844444444444446,48.8675
2750000,2021-03-19,SFR,0.0,34.1,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.3844444444444446,48.8675
2750000,2021-03-19,SFR,120.0,35.2,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.3844444444444446,48.8675
2750000,2021-03-19,SFR,240.0,35.2,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.3844444444444446,48.8675
2754581,2023-01-06,SFR,210.0,10.2,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-01-06,SFR,210.0,10.2,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.292222222222222,48.874722222222225
2754581,2023-01-06,SFR,210.0,10.2,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-01-06,SFR,170.0,26.9,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-01-06,SFR,170.0,26.9,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.292222222222222,48.874722222222225
2754581,2023-01-06,SFR,170.0,26.9,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-02-21,SFR,170.0,26.9,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-02-21,SFR,170.0,26.9,TEL MOBILE,1.0,951.2,959.9,MHz,2.292222222222222,48.874722222222225
2754581,2023-02-21,SFR,170.0,26.9,TEL MOBILE,4.0,758.0,763.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-02-21,SFR,170.0,26.9,TEL MOBILE,5.0,801.0,811.0,MHz,2.292222222222222,48.874722222222225
2754581,2023-02-21,SFR,170.0,26.9,TEL MOBILE,2.0,951.2,959.9,MHz,2.292222222222222,48.874722222222225
2770029,2022-12-02,ORANGE,360.0,8.7,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.3594444444444447,48.8625
2770029,2022-12-02,ORANGE,360.0,8.7,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.3594444444444447,48.8625
2774065,2023-02-06,FREE MOBILE,295.0,4.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,295.0,4.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,295.0,4.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.5,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.5,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.5,TEL MOBILE,2.0,944.9,949.9,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,295.0,4.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,295.0,4.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,295.0,4.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.4,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.4,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2594444444444446,48.885
2774065,2023-02-06,FREE MOBILE,115.0,4.4,TEL MOBILE,2.0,944.9,949.9,MHz,2.2594444444444446,48.885
2774416,2013-02-19,FREE MOBILE,60.0,41.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.341111111111111,48.83055555555555
2774416,2013-02-19,FREE MOBILE,180.0,41.0,TEL MOBILE,2.0,944.9,949.9,MHz,2.341111111111111,48.83055555555555
2774416,2013-02-19,FREE MOBILE,290.0,38.1,TEL MOBILE,2.0,944.9,949.9,MHz,2.341111111111111,48.83055555555555
2774416,2015-01-27,FREE MOBILE,60.0,41.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.341111111111111,48.83055555555555
2774416,2015-01-27,FREE MOBILE,180.0,41.0,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.341111111111111,48.83055555555555
2774416,2015-01-27,FREE MOBILE,290.0,38.1,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-01-09,FREE MOBILE,60.0,41.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-01-09,FREE MOBILE,180.0,41.0,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-01-09,FREE MOBILE,290.0,38.1,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-10-16,FREE MOBILE,60.0,41.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-10-16,FREE MOBILE,180.0,41.0,TEL MOBILE,4.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2774416,2017-10-16,FREE MOBILE,290.0,38.1,TEL MOBILE,4.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2774416,2021-09-24,FREE MOBILE,60.0,41.0,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.341111111111111,48.83055555555555
2774416,2021-09-24,FREE MOBILE,180.0,41.0,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.341111111111111,48.83055555555555
2774416,2021-09-24,FREE MOBILE,290.0,38.1,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.341111111111111,48.83055555555555
2774416,2022-07-25,FREE MOBILE,60.0,41.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2774416,2022-07-25,FREE MOBILE,180.0,41.0,TEL MOBILE,11.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2774416,2022-07-25,FREE MOBILE,290.0,38.1,TEL MOBILE,11.0,778.0,788.0,MHz,2.341111111111111,48.83055555555555
2775071,2016-10-05,FREE MOBILE,80.0,28.2,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,80.0,28.2,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,80.0,28.2,TEL MOBILE,2.0,944.9,949.9,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,220.0,28.2,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,220.0,28.2,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,220.0,28.2,TEL MOBILE,2.0,944.9,949.9,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,350.0,28.2,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,350.0,28.2,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.4027777777777777,48.84527777777778
2775071,2016-10-05,FREE MOBILE,350.0,28.2,TEL MOBILE,2.0,944.9,949.9,MHz,2.4027777777777777,48.84527777777778
2775071,2018-10-22,FREE MOBILE,80.0,28.2,TEL MOBILE,4.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2775071,2018-10-22,FREE MOBILE,220.0,28.2,TEL MOBILE,4.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2775071,2018-10-22,FREE MOBILE,350.0,28.2,TEL MOBILE,4.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,80.0,28.5,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,220.0,28.5,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,350.0,28.5,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,80.0,28.2,TEL MOBILE,11.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,220.0,28.2,TEL MOBILE,11.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2775071,2023-03-31,FREE MOBILE,350.0,28.2,TEL MOBILE,11.0,778.0,788.0,MHz,2.4027777777777777,48.84527777777778
2782477,2023-01-24,ORANGE,15.0,21.7,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,15.0,21.7,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,15.0,21.7,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,15.0,21.7,TEL MOBILE,2.0,934.9,943.6,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,180.0,21.7,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,180.0,21.7,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,180.0,21.7,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,180.0,21.7,TEL MOBILE,2.0,934.9,943.6,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,260.0,21.7,TEL MOBILE,6.0,1805.0,1825.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,260.0,21.7,TEL MOBILE,7.0,2154.9,2169.7,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,260.0,21.7,TEL MOBILE,8.0,2635.0,2655.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-01-24,ORANGE,260.0,21.7,TEL MOBILE,2.0,934.9,943.6,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,15.0,21.7,TEL MOBILE,4.0,763.0,773.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,15.0,21.7,TEL MOBILE,5.0,811.0,821.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,180.0,21.7,TEL MOBILE,4.0,763.0,773.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,180.0,21.7,TEL MOBILE,5.0,811.0,821.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,260.0,21.7,TEL MOBILE,4.0,763.0,773.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-09,ORANGE,260.0,21.7,TEL MOBILE,5.0,811.0,821.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-20,ORANGE,15.0,21.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-20,ORANGE,180.0,21.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.243611111111111,48.829166666666666
2782477,2023-03-20,ORANGE,260.0,21.9,TEL MOBILE,9.0,3710.0,3800.0,MHz,2.243611111111111,48.829166666666666
2793651,2021-04-12,FREE MOBILE,30.0,24.9,TEL MOBILE,4.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-12,FREE MOBILE,120.0,24.9,TEL MOBILE,4.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-12,FREE MOBILE,300.0,24.9,TEL MOBILE,4.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,30.0,24.9,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,30.0,24.9,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,30.0,24.9,TEL MOBILE,2.0,944.9,949.9,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,120.0,24.9,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,120.0,24.9,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,120.0,24.9,TEL MOBILE,2.0,944.9,949.9,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,300.0,24.9,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,300.0,24.9,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-16,FREE MOBILE,300.0,24.9,TEL MOBILE,2.0,944.9,949.9,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,30.0,25.8,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,120.0,25.8,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,300.0,25.8,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,30.0,24.9,TEL MOBILE,11.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,120.0,24.9,TEL MOBILE,11.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2793651,2021-04-23,FREE MOBILE,300.0,24.9,TEL MOBILE,11.0,778.0,788.0,MHz,2.2430555555555554,48.82944444444445
2798772,2008-05-23,SFR,140.0,21.7,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2012-03-07,SFR,260.0,21.7,TEL MOBILE,3.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2013-09-03,SFR,140.0,21.7,TEL MOBILE,5.0,801.0,811.0,MHz,2.2577777777777777,48.82222222222222
2798772,2013-09-03,SFR,260.0,21.7,TEL MOBILE,5.0,801.0,811.0,MHz,2.2577777777777777,48.82222222222222
2798772,2014-01-22,SFR,140.0,21.7,TEL MOBILE,1.0,951.2,959.9,MHz,2.2577777777777777,48.82222222222222
2798772,2014-01-22,SFR,260.0,21.7,TEL MOBILE,1.0,951.2,959.9,MHz,2.2577777777777777,48.82222222222222
2798772,2015-02-25,SFR,140.0,21.7,TEL MOBILE,2.0,951.2,959.9,MHz,2.2577777777777777,48.82222222222222
2798772,2015-02-25,SFR,260.0,21.7,TEL MOBILE,2.0,951.2,959.9,MHz,2.2577777777777777,48.82222222222222
2798772,2017-06-20,SFR,140.0,21.7,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.2577777777777777,48.82222222222222
2798772,2017-06-20,SFR,140.0,21.7,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.2577777777777777,48.82222222222222
2798772,2017-06-20,SFR,260.0,21.7,TEL MOBILE,6.0,1825.0,1845.0,MHz,2.2577777777777777,48.82222222222222
2798772,2017-06-20,SFR,260.0,21.7,TEL MOBILE,8.0,2620.0,2635.0,MHz,2.2577777777777777,48.82222222222222
2798772,2018-07-27,SFR,140.0,21.7,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2018-07-27,SFR,260.0,21.7,TEL MOBILE,7.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2020-12-03,SFR,140.0,21.7,TEL MOBILE,4.0,758.0,763.0,MHz,2.2577777777777777,48.82222222222222
2798772,2020-12-03,SFR,260.0,21.7,TEL MOBILE,4.0,758.0,763.0,MHz,2.2577777777777777,48.82222222222222
2798772,2020-12-14,SFR,140.0,21.7,TEL MOBILE,10.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2020-12-14,SFR,260.0,21.7,TEL MOBILE,10.0,2110.5,2125.3,MHz,2.2577777777777777,48.82222222222222
2798772,2021-06-16,SFR,140.0,21.3,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.2577777777777777,48.82222222222222
2798772,2021-06-16,SFR,260.0,21.3,TEL MOBILE,9.0,3490.0,3570.0,MHz,2.2577777777777777,48.82222222222222
2813501,2016-04-14,FREE MOBILE,20.0,30.9,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3097222222222222,48.84916666666667
2813501,2016-04-14,FREE MOBILE,20.0,30.9,TEL MOBILE,2.0,944.9,949.9,MHz,2.3097222222222222,48.84916666666667
2813501,2016-04-14,FREE MOBILE,270.0,30.9,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3097222222222222,48.84916666666667
2813501,2016-04-14,FREE MOBILE,270.0,30.9,TEL MOBILE,2.0,944.9,949.9,MHz,2.3097222222222222,48.84916666666667
2813501,2016-04-14,FREE MOBILE,130.0,31.2,TEL MOBILE,8.0,2670.0,2690.0,MHz,2.3097222222222222,48.84916666666667
2813501,2016-04-14,FREE MOBILE,130.0,31.2,TEL MOBILE,2.0,944.9,949.9,MHz,2.3097222222222222,48.84916666666667
2813501,2016-08-09,FREE MOBILE,20.0,30.9,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3097222222222222,48.84916666666667
2813501,2016-08-09,FREE MOBILE,270.0,30.9,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3097222222222222,48.84916666666667
2813501,2016-08-09,FREE MOBILE,130.0,31.2,TEL MOBILE,6.0,1845.0,1860.0,MHz,2.3097222222222222,48.84916666666667
2813501,2017-01-26,FREE MOBILE,20.0,30.9,TEL MOBILE,4.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2017-01-26,FREE MOBILE,270.0,30.9,TEL MOBILE,4.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2017-01-26,FREE MOBILE,130.0,31.2,TEL MOBILE,4.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2021-05-21,FREE MOBILE,20.0,30.9,TEL MOBILE,11.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2021-05-21,FREE MOBILE,270.0,30.9,TEL MOBILE,11.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2021-05-21,FREE MOBILE,130.0,31.2,TEL MOBILE,11.0,778.0,788.0,MHz,2.3097222222222222,48.84916666666667
2813501,2022-09-29,FREE MOBILE,20.0,30.9,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3097222222222222,48.84916666666667
2813501,2022-09-29,FREE MOBILE,130.0,30.9,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3097222222222222,48.84916666666667
2813501,2022-09-29,FREE MOBILE,270.0,30.9,TEL MOBILE,9.0,3640.0,3710.0,MHz,2.3097222222222222,48.84916666666667
2813501,2023-04-17,FREE MOBILE,20.0,30.9,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.3097222222222222,48.84916666666667
2813501,2023-04-17,FREE MOBILE,270.0,30.9,TEL MOBILE,7.0,2140.1,2154.9,MHz,2.3097222222222222,48.84916666666667
